first_name,dk_id,player_name,last_name,position,birth_date,team_id,id,dk_position,dk_id,city,updated_at,created_at,abbreviation,id,team_name
Dionte,21,Dionte Christmas,Christmas,Guard,1986-09-15,1610612756,202091,,21,Phoenix,2015-10-21 15:29:41,2015-10-21 15:29:41,PHX,202091,Suns
Zabian,21,Zabian Dowdell,Dowdell,Guard,1984-09-10,1610612756,202220,,21,Phoenix,2015-10-21 15:29:41,2015-10-21 15:29:41,PHX,202220,Suns
Eric,21,Eric Bledsoe,Bledsoe,Guard,1989-12-09,1610612756,202339,SG,21,Phoenix,2015-10-21 15:29:41,2015-10-21 15:29:41,PHX,202339,Suns
Gani,21,Gani Lawal,Lawal,Forward,1988-11-07,1610612756,202371,,21,Phoenix,2015-10-21 15:29:41,2015-10-21 15:29:41,PHX,202371,Suns
Brandon,21,Brandon Knight,Knight,Guard,1991-12-02,1610612756,202688,PG,21,Phoenix,2015-10-21 15:29:41,2015-10-21 15:29:41,PHX,202688,Suns
Jon,21,Jon Leuer,Leuer,Forward,1989-05-14,1610612756,202720,PF,21,Phoenix,2015-10-21 15:29:41,2015-10-21 15:29:41,PHX,202720,Suns
John,21,John Jenkins,Jenkins,Guard,1991-03-06,1610612756,203098,SG,21,Phoenix,2015-10-21 15:29:41,2015-10-21 15:29:41,PHX,203098,Suns
Mirza,21,Mirza Teletovic,Teletovic,Forward,1985-09-17,1610612756,203141,SF,21,Phoenix,2015-10-21 15:29:41,2015-10-21 15:29:41,PHX,203141,Suns
Alex,21,Alex Len,Len,Center,1993-06-16,1610612756,203458,C,21,Phoenix,2015-10-21 15:29:41,2015-10-21 15:29:41,PHX,203458,Suns
Archie,21,Archie Goodwin,Goodwin,Guard,1994-08-17,1610612756,203462,SG,21,Phoenix,2015-10-21 15:29:41,2015-10-21 15:29:41,PHX,203462,Suns
TJ,21,TJ Warren,Warren,Forward,1993-09-05,1610612756,203933,,21,Phoenix,2015-10-21 15:29:41,2015-10-21 15:29:41,PHX,203933,Suns
Devin,21,Devin Booker,Booker,Guard,1996-10-30,1610612756,1626164,SG,21,Phoenix,2015-10-21 15:29:41,2015-10-21 15:29:41,PHX,1626164,Suns
Alan,21,Alan Williams,Williams,Center-Forward,1993-01-28,1610612756,1626210,,21,Phoenix,2015-10-21 15:29:41,2015-10-21 15:29:41,PHX,1626210,Suns
Earl,22,Earl Watson,Watson,Guard,1979-06-12,1610612757,2248,,22,Portland,2015-10-21 15:29:41,2015-10-21 15:29:41,POR,2248,Trail Blazers
Jared,22,Jared Jeffries,Jeffries,Forward,1981-11-25,1610612757,2407,,22,Portland,2015-10-21 15:29:41,2015-10-21 15:29:41,POR,2407,Trail Blazers
Chris,22,Chris Kaman,Kaman,Center,1982-04-28,1610612757,2549,C,22,Portland,2015-10-21 15:29:41,2015-10-21 15:29:41,POR,2549,Trail Blazers
Sasha,22,Sasha Pavlovic,Pavlovic,Guard-Forward,1983-11-15,1610612757,2562,,22,Portland,2015-10-21 15:29:41,2015-10-21 15:29:41,POR,2562,Trail Blazers
Joel,22,Joel Freeland,Freeland,Center-Forward,1987-02-07,1610612757,200777,,22,Portland,2015-10-21 15:29:41,2015-10-21 15:29:41,POR,200777,Trail Blazers
Craig,22,Craig Smith,Smith,Forward,1983-11-10,1610612757,200783,,22,Portland,2015-10-21 15:29:41,2015-10-21 15:29:41,POR,200783,Trail Blazers
Jonny,22,Jonny Flynn,Flynn,Guard,1989-02-06,1610612757,201938,,22,Portland,2015-10-21 15:29:41,2015-10-21 15:29:41,POR,201938,Trail Blazers
Gerald,22,Gerald Henderson,Henderson,Guard,1987-12-09,1610612757,201945,SG,22,Portland,2015-10-21 15:29:41,2015-10-21 15:29:41,POR,201945,Trail Blazers
Al-Farouq,22,Al-Farouq Aminu,Aminu,Forward,1990-09-21,1610612757,202329,SF,22,Portland,2015-10-21 15:29:41,2015-10-21 15:29:41,POR,202329,Trail Blazers
Ed,22,Ed Davis,Davis,Forward-Center,1989-06-05,1610612757,202334,PF,22,Portland,2015-10-21 15:29:41,2015-10-21 15:29:41,POR,202334,Trail Blazers
Nolan,22,Nolan Smith,Smith,Guard,1988-07-25,1610612757,202701,,22,Portland,2015-10-21 15:29:41,2015-10-21 15:29:41,POR,202701,Trail Blazers
Damian,22,Damian Lillard,Lillard,Guard,1990-07-15,1610612757,203081,PG,22,Portland,2015-10-21 15:29:41,2015-10-21 15:29:41,POR,203081,Trail Blazers
Meyers,22,Meyers Leonard,Leonard,Forward-Center,1992-02-27,1610612757,203086,C,22,Portland,2015-10-21 15:29:41,2015-10-21 15:29:41,POR,203086,Trail Blazers
Maurice,22,Maurice Harkless,Harkless,Forward,1993-05-11,1610612757,203090,SF,22,Portland,2015-10-21 15:29:41,2015-10-21 15:29:41,POR,203090,Trail Blazers
Brian,22,Brian Roberts,Roberts,Guard,1985-12-03,1610612757,203148,PG,22,Portland,2015-10-21 15:29:41,2015-10-21 15:29:41,POR,203148,Trail Blazers
Allen,22,Allen Crabbe,Crabbe,Guard,1992-04-09,1610612757,203459,SG,22,Portland,2015-10-21 15:29:41,2015-10-21 15:29:41,POR,203459,Trail Blazers
CJ,22,CJ McCollum,McCollum,Guard,1991-09-19,1610612757,203468,,22,Portland,2015-10-21 15:29:41,2015-10-21 15:29:41,POR,203468,Trail Blazers
Mason,22,Mason Plumlee,Plumlee,Center-Forward,1990-03-05,1610612757,203486,C,22,Portland,2015-10-21 15:29:41,2015-10-21 15:29:41,POR,203486,Trail Blazers
Noah,22,Noah Vonleh,Vonleh,Forward,1995-08-24,1610612757,203943,PF,22,Portland,2015-10-21 15:29:41,2015-10-21 15:29:41,POR,203943,Trail Blazers
Cliff,22,Cliff Alexander,Alexander,Forward,1995-11-16,1610612757,1626146,,22,Portland,2015-10-21 15:29:41,2015-10-21 15:29:41,POR,1626146,Trail Blazers
Pat,22,Pat Connaughton,Connaughton,Guard,1993-01-06,1610612757,1626192,SG,22,Portland,2015-10-21 15:29:41,2015-10-21 15:29:41,POR,1626192,Trail Blazers
Luis,22,Luis Montero,Montero,Guard,1993-04-06,1610612757,1626242,SF,22,Portland,2015-10-21 15:29:41,2015-10-21 15:29:41,POR,1626242,Trail Blazers
Caron,23,Caron Butler,Butler,Forward,1980-03-13,1610612758,2406,SF,23,Sacramento,2015-10-21 15:29:41,2015-10-21 15:29:41,SAC,2406,Kings
Reggie,23,Reggie Evans,Evans,Center-Forward,1980-05-18,1610612758,2501,,23,Sacramento,2015-10-21 15:29:41,2015-10-21 15:29:41,SAC,2501,Kings
Travis,23,Travis Outlaw,Outlaw,Forward,1984-09-18,1610612758,2566,,23,Sacramento,2015-10-21 15:29:41,2015-10-21 15:29:41,SAC,2566,Kings
Rudy,23,Rudy Gay,Gay,Forward,1986-08-17,1610612758,200752,SF,23,Sacramento,2015-10-21 15:29:41,2015-10-21 15:29:41,SAC,200752,Kings
Rajon,23,Rajon Rondo,Rondo,Guard,1986-02-22,1610612758,200765,PG,23,Sacramento,2015-10-21 15:29:41,2015-10-21 15:29:41,SAC,200765,Kings
Pooh,23,Pooh Jeter,Jeter,Guard,1983-12-02,1610612758,200817,,23,Sacramento,2015-10-21 15:29:41,2015-10-21 15:29:41,SAC,200817,Kings
Marco,23,Marco Belinelli,Belinelli,Guard-Forward,1986-03-25,1610612758,201158,SG,23,Sacramento,2015-10-21 15:29:41,2015-10-21 15:29:41,SAC,201158,Kings
Aaron,23,Aaron Gray,Gray,Center,1984-12-07,1610612758,201189,,23,Sacramento,2015-10-21 15:29:41,2015-10-21 15:29:41,SAC,201189,Kings
Kosta,23,Kosta Koufos,Koufos,Center,1989-02-24,1610612758,201585,C,23,Sacramento,2015-10-21 15:29:41,2015-10-21 15:29:41,SAC,201585,Kings
Darnell,23,Darnell Jackson,Jackson,Forward,1985-11-07,1610612758,201616,,23,Sacramento,2015-10-21 15:29:41,2015-10-21 15:29:41,SAC,201616,Kings
Darren,23,Darren Collison,Collison,Guard,1987-08-23,1610612758,201954,PG,23,Sacramento,2015-10-21 15:29:41,2015-10-21 15:29:41,SAC,201954,Kings
Omri,23,Omri Casspi,Casspi,Forward,1988-06-22,1610612758,201956,SF,23,Sacramento,2015-10-21 15:29:41,2015-10-21 15:29:41,SAC,201956,Kings
DeMarcus,23,DeMarcus Cousins,Cousins,Center-Forward,1990-08-13,1610612758,202326,C,23,Sacramento,2015-10-21 15:29:41,2015-10-21 15:29:41,SAC,202326,Kings
James,23,James Anderson,Anderson,Guard-Forward,1989-03-25,1610612758,202341,SG,23,Sacramento,2015-10-21 15:29:41,2015-10-21 15:29:41,SAC,202341,Kings
Quincy,23,Quincy Acy,Acy,Forward,1990-10-06,1610612758,203112,PF,23,Sacramento,2015-10-21 15:29:41,2015-10-21 15:29:41,SAC,203112,Kings
Ben,23,Ben McLemore,McLemore,Guard,1993-02-11,1610612758,203463,SG,23,Sacramento,2015-10-21 15:29:41,2015-10-21 15:29:41,SAC,203463,Kings
Seth,23,Seth Curry,Curry,Guard,1990-08-23,1610612758,203552,PG,23,Sacramento,2015-10-21 15:29:41,2015-10-21 15:29:41,SAC,203552,Kings
Eric,23,Eric Moreland,Moreland,Forward-Center,1991-12-24,1610612758,203961,PF,23,Sacramento,2015-10-21 15:29:41,2015-10-21 15:29:41,SAC,203961,Kings
David,23,David Stockton,Stockton,Guard,1991-06-24,1610612758,204065,PG,23,Sacramento,2015-10-21 15:29:41,2015-10-21 15:29:41,SAC,204065,Kings
Willie,23,Willie Cauley-Stein,Cauley-Stein,Center,1993-08-18,1610612758,1626161,C,23,Sacramento,2015-10-21 15:29:41,2015-10-21 15:29:41,SAC,1626161,Kings
Duje,23,Duje Dukan,Dukan,Forward,1991-12-04,1610612758,1626251,,23,Sacramento,2015-10-21 15:29:41,2015-10-21 15:29:41,SAC,1626251,Kings
Antonio,24,Antonio McDyess,McDyess,Forward-Center,1974-09-07,1610612759,686,,24,San Antonio,2015-10-21 15:29:41,2015-10-21 15:29:41,SAS,686,Spurs
Tim,24,Tim Duncan,Duncan,Center-Forward,1976-04-25,1610612759,1495,PF,24,San Antonio,2015-10-21 15:29:41,2015-10-21 15:29:41,SAS,1495,Spurs
Tracy,24,Tracy McGrady,McGrady,Guard-Forward,1979-05-24,1610612759,1503,,24,San Antonio,2015-10-21 15:29:41,2015-10-21 15:29:41,SAS,1503,Spurs
Andre,24,Andre Miller,Miller,Guard,1976-03-19,1610612759,1889,PG,24,San Antonio,2015-10-21 15:29:41,2015-10-21 15:29:41,SAS,1889,Spurs
Manu,24,Manu Ginobili,Ginobili,Guard,1977-07-28,1610612759,1938,SG,24,San Antonio,2015-10-21 15:29:41,2015-10-21 15:29:41,SAS,1938,Spurs
Tony,24,Tony Parker,Parker,Guard,1982-05-17,1610612759,2225,PG,24,San Antonio,2015-10-21 15:29:41,2015-10-21 15:29:41,SAS,2225,Spurs
David,24,David West,West,Forward,1980-08-29,1610612759,2561,PF,24,San Antonio,2015-10-21 15:29:41,2015-10-21 15:29:41,SAS,2561,Spurs
Boris,24,Boris Diaw,Diaw,Center-Forward,1982-04-16,1610612759,2564,PF,24,San Antonio,2015-10-21 15:29:41,2015-10-21 15:29:41,SAS,2564,Spurs
Matt,24,Matt Bonner,Bonner,Center-Forward,1980-04-05,1610612759,2588,PF,24,San Antonio,2015-10-21 15:29:41,2015-10-21 15:29:41,SAS,2588,Spurs
Kevin,24,Kevin Martin,Martin,Guard,1983-02-01,1610612759,2755,SG,24,San Antonio,2015-10-21 15:29:41,2015-10-21 15:29:41,SAS,2755,Spurs
LaMarcus,24,LaMarcus Aldridge,Aldridge,Forward,1985-07-19,1610612759,200746,PF,24,San Antonio,2015-10-21 15:29:41,2015-10-21 15:29:41,SAS,200746,Spurs
Derrick,24,Derrick Byars,Byars,Guard-Forward,1984-04-25,1610612759,201182,,24,San Antonio,2015-10-21 15:29:41,2015-10-21 15:29:41,SAS,201182,Spurs
Danny,24,Danny Green,Green,Guard-Forward,1987-06-22,1610612759,201980,SG,24,San Antonio,2015-10-21 15:29:41,2015-10-21 15:29:41,SAS,201980,Spurs
Patty,24,Patty Mills,Mills,Guard,1988-08-11,1610612759,201988,PG,24,San Antonio,2015-10-21 15:29:41,2015-10-21 15:29:41,SAS,201988,Spurs
Reggie,24,Reggie Williams,Williams,Forward,1986-09-14,1610612759,202130,SG,24,San Antonio,2015-10-21 15:29:41,2015-10-21 15:29:41,SAS,202130,Spurs
Damion,24,Damion James,James,Forward,1987-10-07,1610612759,202345,,24,San Antonio,2015-10-21 15:29:41,2015-10-21 15:29:41,SAS,202345,Spurs
Kawhi,24,Kawhi Leonard,Leonard,Forward,1991-06-29,1610612759,202695,SF,24,San Antonio,2015-10-21 15:29:41,2015-10-21 15:29:41,SAS,202695,Spurs
Jonathon,24,Jonathon Simmons,Simmons,Guard-Forward,1989-09-14,1610612759,203613,,24,San Antonio,2015-10-21 15:29:41,2015-10-21 15:29:41,SAS,203613,Spurs
Kyle,24,Kyle Anderson,Anderson,Forward,1993-09-20,1610612759,203937,SF,24,San Antonio,2015-10-21 15:29:41,2015-10-21 15:29:41,SAS,203937,Spurs
Boban,24,Boban Marjanovic,Marjanovic,Center,1988-08-15,1610612759,1626246,C,24,San Antonio,2015-10-21 15:29:41,2015-10-21 15:29:41,SAS,1626246,Spurs
Derek,25,Derek Fisher,Fisher,Guard,1974-08-09,1610612760,965,,25,Oklahoma City,2015-10-21 15:29:41,2015-10-21 15:29:41,OKC,965,Thunder
Nazr,25,Nazr Mohammed,Mohammed,Center,1977-09-05,1610612760,1737,,25,Oklahoma City,2015-10-21 15:29:41,2015-10-21 15:29:41,OKC,1737,Thunder
Nick,25,Nick Collison,Collison,Forward,1980-10-26,1610612760,2555,C,25,Oklahoma City,2015-10-21 15:29:41,2015-10-21 15:29:41,OKC,2555,Thunder
Randy,25,Randy Foye,Foye,Guard,1983-09-24,1610612760,200751,PG,25,Oklahoma City,2015-10-21 15:29:41,2015-10-21 15:29:41,OKC,200751,Thunder
Kevin,25,Kevin Durant,Durant,Forward,1988-09-29,1610612760,201142,SF,25,Oklahoma City,2015-10-21 15:29:41,2015-10-21 15:29:41,OKC,201142,Thunder
Russell,25,Russell Westbrook,Westbrook,Guard,1988-11-12,1610612760,201566,PG,25,Oklahoma City,2015-10-21 15:29:41,2015-10-21 15:29:41,OKC,201566,Thunder
Serge,25,Serge Ibaka,Ibaka,Forward,1989-09-18,1610612760,201586,PF,25,Oklahoma City,2015-10-21 15:29:41,2015-10-21 15:29:41,OKC,201586,Thunder
Anthony,25,Anthony Morrow,Morrow,Guard,1985-09-27,1610612760,201627,SG,25,Oklahoma City,2015-10-21 15:29:41,2015-10-21 15:29:41,OKC,201627,Thunder
Hasheem,25,Hasheem Thabeet,Thabeet,Center,1987-02-16,1610612760,201934,,25,Oklahoma City,2015-10-21 15:29:41,2015-10-21 15:29:41,OKC,201934,Thunder
Enes,25,Enes Kanter,Kanter,Center,1992-05-20,1610612760,202683,C,25,Oklahoma City,2015-10-21 15:29:41,2015-10-21 15:29:41,OKC,202683,Thunder
Kyle,25,Kyle Singler,Singler,Forward,1988-05-04,1610612760,202713,SF,25,Oklahoma City,2015-10-21 15:29:41,2015-10-21 15:29:41,OKC,202713,Thunder
Dion,25,Dion Waiters,Waiters,Guard,1991-12-10,1610612760,203079,SG,25,Oklahoma City,2015-10-21 15:29:41,2015-10-21 15:29:41,OKC,203079,Thunder
Perry,25,Perry Jones,Jones,Forward,1991-09-24,1610612760,203103,SF,25,Oklahoma City,2015-10-21 15:29:41,2015-10-21 15:29:41,OKC,203103,Thunder
Andre,25,Andre Roberson,Roberson,Guard,1991-12-04,1610612760,203460,SG,25,Oklahoma City,2015-10-21 15:29:41,2015-10-21 15:29:41,OKC,203460,Thunder
Steven,25,Steven Adams,Adams,Center,1993-07-20,1610612760,203500,C,25,Oklahoma City,2015-10-21 15:29:41,2015-10-21 15:29:41,OKC,203500,Thunder
Mitch,25,Mitch McGary,McGary,Forward,1992-06-06,1610612760,203956,PF,25,Oklahoma City,2015-10-21 15:29:41,2015-10-21 15:29:41,OKC,203956,Thunder
Josh,25,Josh Huestis,Huestis,Forward,1991-12-19,1610612760,203962,,25,Oklahoma City,2015-10-21 15:29:41,2015-10-21 15:29:41,OKC,203962,Thunder
Cameron,25,Cameron Payne,Payne,Guard,1994-08-08,1610612760,1626166,PG,25,Oklahoma City,2015-10-21 15:29:41,2015-10-21 15:29:41,OKC,1626166,Thunder
Jamaal,28,Jamaal Magloire,Magloire,Center,1978-05-21,1610612761,2048,,28,Toronto,2015-10-21 15:29:41,2015-10-21 15:29:41,TOR,2048,Raptors
Luis,28,Luis Scola,Scola,Forward,1980-04-30,1610612761,2449,PF,28,Toronto,2015-10-21 15:29:41,2015-10-21 15:29:41,TOR,2449,Raptors
Mickael,28,Mickael Pietrus,Pietrus,Forward,1982-02-07,1610612761,2554,,28,Toronto,2015-10-21 15:29:41,2015-10-21 15:29:41,TOR,2554,Raptors
Linas,28,Linas Kleiza,Kleiza,Forward,1985-01-03,1610612761,101132,,28,Toronto,2015-10-21 15:29:41,2015-10-21 15:29:41,TOR,101132,Raptors
Kyle,28,Kyle Lowry,Lowry,Guard,1986-03-25,1610612761,200768,PG,28,Toronto,2015-10-21 15:29:41,2015-10-21 15:29:41,TOR,200768,Raptors
Julian,28,Julian Wright,Wright,Forward,1987-05-20,1610612761,201153,,28,Toronto,2015-10-21 15:29:41,2015-10-21 15:29:41,TOR,201153,Raptors
Jason,28,Jason Thompson,Thompson,Forward-Center,1986-07-21,1610612761,201574,PF,28,Toronto,2015-10-21 15:29:41,2015-10-21 15:29:41,TOR,201574,Raptors
Gary,28,Gary Forbes,Forbes,Forward,1985-02-25,1610612761,201814,,28,Toronto,2015-10-21 15:29:41,2015-10-21 15:29:41,TOR,201814,Raptors
Greg,28,Greg Stiemsma,Stiemsma,Center,1985-09-26,1610612761,201880,,28,Toronto,2015-10-21 15:29:41,2015-10-21 15:29:41,TOR,201880,Raptors
DeMar,28,DeMar DeRozan,DeRozan,Guard,1989-08-07,1610612761,201942,SG,28,Toronto,2015-10-21 15:29:41,2015-10-21 15:29:41,TOR,201942,Raptors
James,28,James Johnson,Johnson,Forward,1987-02-20,1610612761,201949,SF,28,Toronto,2015-10-21 15:29:41,2015-10-21 15:29:41,TOR,201949,Raptors
DeMarre,28,DeMarre Carroll,Carroll,Forward,1986-07-27,1610612761,201960,SF,28,Toronto,2015-10-21 15:29:41,2015-10-21 15:29:41,TOR,201960,Raptors
Nando,28,Nando De Colo,De Colo,Guard,1987-06-23,1610612761,201986,,28,Toronto,2015-10-21 15:29:41,2015-10-21 15:29:41,TOR,201986,Raptors
Patrick,28,Patrick Patterson,Patterson,Forward,1989-03-14,1610612761,202335,PF,28,Toronto,2015-10-21 15:29:41,2015-10-21 15:29:41,TOR,202335,Raptors
Landry,28,Landry Fields,Fields,Guard-Forward,1988-06-27,1610612761,202361,,28,Toronto,2015-10-21 15:29:41,2015-10-21 15:29:41,TOR,202361,Raptors
Solomon,28,Solomon Alabi,Alabi,Center,1988-03-21,1610612761,202374,,28,Toronto,2015-10-21 15:29:41,2015-10-21 15:29:41,TOR,202374,Raptors
Ben,28,Ben Uzoh,Uzoh,Guard,1988-03-18,1610612761,202386,,28,Toronto,2015-10-21 15:29:41,2015-10-21 15:29:41,TOR,202386,Raptors
Jonas,28,Jonas Valanciunas,Valanciunas,Center,1992-05-06,1610612761,202685,C,28,Toronto,2015-10-21 15:29:41,2015-10-21 15:29:41,TOR,202685,Raptors
Bismack,28,Bismack Biyombo,Biyombo,Center-Forward,1992-08-28,1610612761,202687,C,28,Toronto,2015-10-21 15:29:41,2015-10-21 15:29:41,TOR,202687,Raptors
Cory,28,Cory Joseph,Joseph,Guard,1991-08-20,1610612761,202709,PG,28,Toronto,2015-10-21 15:29:41,2015-10-21 15:29:41,TOR,202709,Raptors
Julyan,28,Julyan Stone,Stone,Guard,1988-12-07,1610612761,202933,,28,Toronto,2015-10-21 15:29:41,2015-10-21 15:29:41,TOR,202933,Raptors
Terrence,28,Terrence Ross,Ross,Forward-Guard,1991-02-05,1610612761,203082,SG,28,Toronto,2015-10-21 15:29:41,2015-10-21 15:29:41,TOR,203082,Raptors
Lucas,28,Lucas Nogueira,Nogueira,Center,1992-07-26,1610612761,203512,C,28,Toronto,2015-10-21 15:29:41,2015-10-21 15:29:41,TOR,203512,Raptors
Bruno,28,Bruno Caboclo,Caboclo,Forward,1995-09-21,1610612761,203998,SF,28,Toronto,2015-10-21 15:29:41,2015-10-21 15:29:41,TOR,203998,Raptors
Delon,28,Delon Wright,Wright,Guard,1992-04-26,1610612761,1626153,PG,28,Toronto,2015-10-21 15:29:41,2015-10-21 15:29:41,TOR,1626153,Raptors
Norman,28,Norman Powell,Powell,Guard,1993-05-25,1610612761,1626181,SG,28,Toronto,2015-10-21 15:29:41,2015-10-21 15:29:41,TOR,1626181,Raptors
Raja,26,Raja Bell,Bell,Guard,1976-09-19,1610612762,1952,,26,Utah,2015-10-21 15:29:41,2015-10-21 15:29:41,UTA,1952,Jazz
Blake,26,Blake Ahearn,Ahearn,Guard,1984-05-27,1610612762,201336,,26,Utah,2015-10-21 15:29:41,2015-10-21 15:29:41,UTA,201336,Jazz
Derrick,26,Derrick Favors,Favors,Forward-Center,1991-07-15,1610612762,202324,PF,26,Utah,2015-10-21 15:29:41,2015-10-21 15:29:41,UTA,202324,Jazz
Gordon,26,Gordon Hayward,Hayward,Forward,1990-03-23,1610612762,202330,SF,26,Utah,2015-10-21 15:29:41,2015-10-21 15:29:41,UTA,202330,Jazz
Trevor,26,Trevor Booker,Booker,Forward,1987-11-25,1610612762,202344,PF,26,Utah,2015-10-21 15:29:41,2015-10-21 15:29:41,UTA,202344,Jazz
Tibor,26,Tibor Pleiss,Pleiss,Center,1989-11-02,1610612762,202353,C,26,Utah,2015-10-21 15:29:41,2015-10-21 15:29:41,UTA,202353,Jazz
Alec,26,Alec Burks,Burks,Guard,1991-07-20,1610612762,202692,SG,26,Utah,2015-10-21 15:29:41,2015-10-21 15:29:41,UTA,202692,Jazz
Shelvin,26,Shelvin Mack,Mack,Guard,1990-04-22,1610612762,202714,PG,26,Utah,2015-10-21 15:29:41,2015-10-21 15:29:41,UTA,202714,Jazz
Kevin,26,Kevin Murphy,Murphy,Guard,1990-03-06,1610612762,203122,,26,Utah,2015-10-21 15:29:41,2015-10-21 15:29:41,UTA,203122,Jazz
Chris,26,Chris Johnson,Johnson,Forward,1990-04-29,1610612762,203187,C,26,Utah,2015-10-21 15:29:41,2015-10-21 15:29:41,UTA,203187,Jazz
Diante,26,Diante Garrett,Garrett,Guard,1988-11-03,1610612762,203197,,26,Utah,2015-10-21 15:29:41,2015-10-21 15:29:41,UTA,203197,Jazz
Jeff,26,Jeff Withey,Withey,Center,1990-03-07,1610612762,203481,C,26,Utah,2015-10-21 15:29:41,2015-10-21 15:29:41,UTA,203481,Jazz
Rudy,26,Rudy Gobert,Gobert,Center,1992-06-26,1610612762,203497,C,26,Utah,2015-10-21 15:29:41,2015-10-21 15:29:41,UTA,203497,Jazz
Trey,26,Trey Burke,Burke,Guard,1992-11-12,1610612762,203504,PG,26,Utah,2015-10-21 15:29:41,2015-10-21 15:29:41,UTA,203504,Jazz
Grant,26,Grant Jerrett,Jerrett,Forward,1993-07-08,1610612762,203511,,26,Utah,2015-10-21 15:29:41,2015-10-21 15:29:41,UTA,203511,Jazz
Erik,26,Erik Murphy,Murphy,Forward,1990-10-26,1610612762,203513,,26,Utah,2015-10-21 15:29:41,2015-10-21 15:29:41,UTA,203513,Jazz
Raul,26,Raul Neto,Neto,Guard,1992-05-19,1610612762,203526,PG,26,Utah,2015-10-21 15:29:41,2015-10-21 15:29:41,UTA,203526,Jazz
Rodney,26,Rodney Hood,Hood,Guard,1992-10-20,1610612762,203918,SF,26,Utah,2015-10-21 15:29:41,2015-10-21 15:29:41,UTA,203918,Jazz
Dante,26,Dante Exum,Exum,Guard,1995-07-13,1610612762,203957,PG,26,Utah,2015-10-21 15:29:41,2015-10-21 15:29:41,UTA,203957,Jazz
Jack,26,Jack Cooley,Cooley,Forward,1991-04-04,1610612762,204022,PF,26,Utah,2015-10-21 15:29:41,2015-10-21 15:29:41,UTA,204022,Jazz
Joe,26,Joe Ingles,Ingles,Forward,1987-10-02,1610612762,204060,SG,26,Utah,2015-10-21 15:29:41,2015-10-21 15:29:41,UTA,204060,Jazz
Trey,26,Trey Lyles,Lyles,Forward,1995-11-05,1610612762,1626168,PF,26,Utah,2015-10-21 15:29:41,2015-10-21 15:29:41,UTA,1626168,Jazz
Vince,29,Vince Carter,Carter,Guard-Forward,1977-01-26,1610612763,1713,SG,29,Memphis,2015-10-21 15:29:41,2015-10-21 15:29:41,MEM,1713,Grizzlies
Keyon,29,Keyon Dooling,Dooling,Guard,1980-05-08,1610612763,2039,,29,Memphis,2015-10-21 15:29:41,2015-10-21 15:29:41,MEM,2039,Grizzlies
Zach,29,Zach Randolph,Randolph,Forward,1981-07-16,1610612763,2216,PF,29,Memphis,2015-10-21 15:29:41,2015-10-21 15:29:41,MEM,2216,Grizzlies
Gilbert,29,Gilbert Arenas,Arenas,Guard,1982-01-06,1610612763,2240,,29,Memphis,2015-10-21 15:29:41,2015-10-21 15:29:41,MEM,2240,Grizzlies
Chris,29,Chris Andersen,Andersen,Forward-Center,1978-07-07,1610612763,2365,C,29,Memphis,2015-10-21 15:29:41,2015-10-21 15:29:41,MEM,2365,Grizzlies
Matt,29,Matt Barnes,Barnes,Forward,1980-03-09,1610612763,2440,SF,29,Memphis,2015-10-21 15:29:41,2015-10-21 15:29:41,MEM,2440,Grizzlies
Tony,29,Tony Allen,Allen,Guard-Forward,1982-01-11,1610612763,2754,SF,29,Memphis,2015-10-21 15:29:41,2015-10-21 15:29:41,MEM,2754,Grizzlies
Jordan,29,Jordan Farmar,Farmar,Guard,1986-11-30,1610612763,200770,,29,Memphis,2015-10-21 15:29:41,2015-10-21 15:29:41,MEM,200770,Grizzlies
Leon,29,Leon Powe,Powe,Forward,1984-01-22,1610612763,200796,,29,Memphis,2015-10-21 15:29:41,2015-10-21 15:29:41,MEM,200796,Grizzlies
Mike,29,Mike Conley,Conley,Guard,1987-10-11,1610612763,201144,PG,29,Memphis,2015-10-21 15:29:41,2015-10-21 15:29:41,MEM,201144,Grizzlies
Brandan,29,Brandan Wright,Wright,Forward,1987-10-05,1610612763,201148,PF,29,Memphis,2015-10-21 15:29:41,2015-10-21 15:29:41,MEM,201148,Grizzlies
Marc,29,Marc Gasol,Gasol,Center,1985-01-29,1610612763,201188,C,29,Memphis,2015-10-21 15:29:41,2015-10-21 15:29:41,MEM,201188,Grizzlies
Donte,29,Donte Greene,Greene,Forward,1988-02-21,1610612763,201590,,29,Memphis,2015-10-21 15:29:41,2015-10-21 15:29:41,MEM,201590,Grizzlies
Nick,29,Nick Calathes,Calathes,Guard,1989-02-07,1610612763,201979,,29,Memphis,2015-10-21 15:29:41,2015-10-21 15:29:41,MEM,201979,Grizzlies
Lance,29,Lance Stephenson,Stephenson,Forward-Guard,1990-09-05,1610612763,202362,SG,29,Memphis,2015-10-21 15:29:41,2015-10-21 15:29:41,MEM,202362,Grizzlies
JaMychal,29,JaMychal Green,Green,Forward,1990-06-21,1610612763,203210,PF,29,Memphis,2015-10-21 15:29:41,2015-10-21 15:29:41,MEM,203210,Grizzlies
PJ,29,PJ Hairston,Hairston,Forward-Guard,1992-12-24,1610612763,203798,,29,Memphis,2015-10-21 15:29:41,2015-10-21 15:29:41,MEM,203798,Grizzlies
Jordan,29,Jordan Adams,Adams,Guard,1994-07-08,1610612763,203919,SG,29,Memphis,2015-10-21 15:29:41,2015-10-21 15:29:41,MEM,203919,Grizzlies
